chalk	n.	분필, 백묵	1
chasm	n.	깊은 틈, 골짜기	3
checked	v., adj.	멈췄다, 억제했다, 확인했다(check의 과거), 체크무늬의	1
cheerfulness	n.	쾌활함, 명랑함	2
cheerily	adv.	쾌활하게, 명랑하게	2
chow	int.	칙칙, 푹푹(벤 로저스가 흉내 내는 증기선 소리)	3
clamor	n., v.	떠들썩한 소리, 아우성, 시끄럽게 외치다	3
clanging	v., adj.	쨍그랑 울리는(clang)	2
clawed	v.	할퀴었다, 손톱으로 긁었다(claw의 과거)	2
clergyman	n.	성직자, 목사	3
clerk	n.	점원, 서기	1
cloudy	adj.	흐린, 구름 낀, 탁한	1
clump	n., v.	덤불, 무리, 쿵쿵 걷다	3
cogitating	v.	곰곰이 생각하는, 숙고하는(cogitate)	3
colt	n.	망아지	2
committee	n.	위원회	2
commonplace	adj., n.	평범한, 흔한, 흔한 일	3
communing	v.	교감하는, 마음속으로 이야기 나누는(commune)	3
companions	n.	동료들, 친구들	1
comprehended	v.	이해했다(comprehend의 과거)	2
conceive	v.	상상하다, 생각해 내다	2
confession	n.	고백, 자백	2
conflagration	n.	큰불, 대화재	3
confused	adj., v.	혼란스러운, 당황한	1
considering	prep., v.	~을 고려하면, 생각하고 있는	2
consound	v.	빌어먹을, 지긋지긋한(confound의 사투리; 욕설)	3
constantinople	n.	콘스탄티노플(지명, 현 이스탄불)	2
consuming	adj., v.	타오르는, 강렬한, 소모하는	2
contained	v.	담고 있었다, 억눌렀다(contain의 과거)	1
contend	v.	다투다, 경쟁하다, 주장하다	2
contributed	v.	기여했다, 보탰다(contribute의 과거)	2
cooked	v., adj.	요리했다, 요리된	1
counterfeit	adj., v., n.	가짜의, 위조하다, 위조품	3
covet	v.	몹시 탐내다	3
craft	n.	배, 선박, 기술, 술책	2
crippled	adj., v.	절름발이의, 불구가 된, 무력해진	2
crowned	v., adj.	왕관을 씌웠다, 정점에 이르게 했다(crown의 과거), 정상에 있는	2
cruelly	adv.	잔인하게, 몹시	2
crybaby	n.	울보	2
dangled	v.	매달렸다, 흔들거렸다(dangle의 과거)	2
de	adj.	그(the의 흑인 사투리)	3
dead-limb	n.	죽은 나뭇가지	3
deafen	v.	귀를 먹먹하게 하다	2
declined	v.	거절했다, 기울었다(decline의 과거)	2
delightful	adj.	아주 즐거운, 기쁜	1
delirious	adj.	헛소리하는, 정신착란의, 열광적인	3
demanded	v.	요구했다, 따져 물었다(demand의 과거)	2
den	n.	굴, 소굴, 은신처	2
depend	v.	의지하다, ~에 달려 있다	1
dern'd	adj., adv.	빌어먹을, 지독한(darned의 사투리; 완곡한 욕설)	3
destruction	n.	파괴, 파멸	2
device	n.	장치, 방책, 꾀	2
dewy	adj.	이슬 맺힌, 이슬에 젖은	3
diligence	n.	근면, 부지런함	2
diminish	v.	줄어들다, 줄이다	2
ding-dong-dong	n., int.	댕댕댕(종소리)	3
disciples	n.	제자들, 사도들	2
discipline	n., v.	규율, 훈육, 징계하다	2
discouraging	adj., v.	낙담시키는, 실망스러운	2
discourse	n., v.	설교, 강연, 이야기하다	3
disgrace	n., v.	불명예, 수치, 망신시키다	2
disjointed	adj., v.	두서없는, 뒤죽박죽인, 관절이 빠진	3
dismantled	v., adj.	해체했다, 뜯어냈다, 벗겨진(dismantle의 과거)	3
distracting	adj., v.	정신을 산만하게 하는, 미치게 하는	2
distraction	n.	정신을 잃을 지경, 주의 산만	3
dodged	v.	재빨리 피했다, 몸을 홱 비켰다(dodge의 과거)	2
doze	v., n.	졸다, 선잠	2
drawing-room	n.	응접실	3
dreamy	adj.	꿈결 같은, 몽롱한	2
drooped	v.	축 늘어졌다, 고개를 떨구었다(droop의 과거)	3
drowsiness	n.	졸음, 나른함	3
druther	v., n.	차라리 ~하고 싶다(would rather의 사투리), 선호	3
dumped	v.	쏟아 부었다, 내던졌다(dump의 과거)	1
dumps	n.	우울, 의기소침(in the dumps: 침울한)	3
dusk	n.	땅거미, 황혼	2
echoing	v., adj.	울려 퍼지는, 메아리치는	2
economize	v.	절약하다, 아껴 쓰다	3
ejaculations	n.	외침, 갑작스러운 감탄사(옛말)	3
elect	v., adj.	선택하다, 선출하다, 선택된	2
ell	n.	엘(옛 길이 단위, 약 1.1m; give an inch, take an ell)	3
embrace	v., n.	껴안다, 포옹	2
encountered	v.	마주쳤다, 맞닥뜨렸다(encounter의 과거)	2
english	adj., n.	영국의, 영어	1
ensue	v.	뒤따르다, 잇따라 일어나다	3
entertainment	n.	오락, 여흥, 접대	2
equalled	v.	~와 같았다, 필적했다(equal의 과거, 영국식 철자)	2
eternity	n.	영원, 영겁	2
exalted	adj., v.	고귀한, 의기양양한, 드높인	3
exceedingly	adv.	매우, 대단히	2
exertion	n.	노력, 분투	3
expire	v.	숨을 거두다, 만료되다	2
eyeballs	n.	눈알	2
eying	v.	빤히 쳐다보는, 주시하는(eye의 현재분사)	2
familiarity	n.	친숙함, 허물없음	2
famished	adj.	몹시 굶주린	3
favor	n., v.	호의, 부탁, 총애하다(미국식 철자)	1
favorite	adj., n.	가장 좋아하는, 인기 있는 것(미국식 철자)	1
feeler	n.	(곤충의) 더듬이, 떠보기	3
ferry-boat	n.	나룻배, 연락선	2
ferry-landing	n.	나루터, 연락선 선착장	3
ferule	n.	회초리(체벌용 자·막대)	3
festivity	n.	축제 분위기, 잔치	3
fetters	n.	족쇄, 속박	3
firecracker	n.	폭죽	2
flapped	v.	펄럭였다, 퍼덕였다(flap의 과거)	2
fleeting	adj.	순식간의, 덧없는	3
flinders	n.	산산조각, 파편	3
flogged	v.	매질했다, 채찍질했다(flog의 과거)	3
flower-pots	n.	화분	1
folks	n.	사람들, 가족(구어)	1
footstep	n.	발소리, 발자국	1
forgiveness	n.	용서	2
forsook	v.	버렸다, 떠났다(forsake의 과거)	3
fortified	v., adj.	강화했다, 요새화된, 마음을 굳게 한	3
fountain	n.	분수, 샘, 원천	1
frescoed	adj., v.	프레스코화로 장식된	3
fret	v., n.	초조해하다, 안달하다, 초조	3
friendless	adj.	친구 없는, 의지할 데 없는	2
fringed	adj., v.	가장자리가 둘러진, 술 장식이 달린	3
frolic	n., v.	즐거운 장난, 뛰놀다	3
fry	v., n.	튀기다, 부치다, 튀김	1
fuddled	adj., v.	술에 취해 몽롱한, 헷갈리는	3
gap	n.	틈, 간격	1
garret	n.	다락방	3
gaudy	adj.	화려한, 야한, 요란한	3
geography	n.	지리(학), 지리 교과서	1
gladness	n.	기쁨	2
gleam	n., v.	희미한 빛, 번득임, 빛나다	2
glided	v.	미끄러지듯 움직였다(glide의 과거)	2
glimmer	n., v.	희미한 빛, 깜박이다	3
goodmorning	int.	안녕하세요(아침 인사, good morning)	1
goodnight	int.	잘 자, 안녕히 주무세요(good night)	1
goody	int., n.	신난다!, 좋아!(아이들 감탄사)	3
gouging	v., n.	후벼 파는, 긁어내는(gouge)	3
government	n.	정부	1
governor	n.	주지사, 총독	2
gracie	n.	그레이시(여자 이름, Gracie Miller)	1
grandly	adv.	당당하게, 거창하게	2
grandmothers	n.	할머니들	1
gratefully	adv.	고맙게, 감사히	2
gravely	adv.	진지하게, 엄숙하게	2
greatly	adv.	크게, 대단히	1
growth	n.	성장, 자라난 것(초목)	1
guessed	v.	추측했다, 알아맞혔다(guess의 과거)	1
guide	n., v.	안내인, 안내하다	1
guisborne	n.	기즈번(로빈 후드 이야기의 기사 Guy of Guisborne)	3
hacked	v.	마구 찍었다, 베었다(hack의 과거)	2
hallo	int.	어이!, 이봐!, 어라!(hello의 옛 형태)	3
hammering	v., n.	망치질하는, 쿵쿵 두드리는	1
handsomely	adv.	멋지게, 후하게, 넉넉히	2
harmony	n.	조화, 화음	2
harum-scarum	adj., n.	덜렁대는, 무모한, 덜렁이	3
hastened	v.	서둘렀다, 재촉했다(hasten의 과거)	2
haunts	n., v.	자주 가는 곳, 소굴, 출몰하다	3
headboard	n.	무덤의 나무 표지판(묘비 대신 세운 널빤지), 침대 머리판	3
heartbreak	n.	비통, 상심	2
helplessly	adv.	어쩔 수 없이, 무력하게	2
hesitating	v., adj.	망설이는, 주저하는	2
hideous	adj.	흉측한, 끔찍한	3
highest	adj.	가장 높은(high의 최상급)	1
hind	adj.	뒤쪽의(hind legs: 뒷다리)	2
hogs	n.	돼지들	2
home-stretch	n.	(경주의) 마지막 직선 구간, 막바지	3
homesick	adj.	향수병에 걸린, 집이 그리운	2
hooting	v., n.	(올빼미가) 부엉부엉 우는, 야유하는	3
horrid	adj.	끔찍한, 지긋지긋한	2
how'd	adv., v.	어떻게 ~했나(how did/how would의 축약)	1
humiliation	n.	굴욕, 창피	2
huzzah	int.	만세!(옛 환호성)	3
hy'roglyphics	n.	상형문자, 알아보기 힘든 글씨(hieroglyphics의 구어 철자)	3
hypercritical	adj.	지나치게 비판적인, 흠잡기 좋아하는	3
illinois	n.	일리노이(미국 주 이름)	1
implore	v.	애원하다, 간청하다	3
impressiveness	n.	인상 깊음, 감명 깊음	3
industry	n.	근면, 부지런함, 산업	2
informed	v., adj.	알렸다(inform의 과거), 잘 아는	1
initiation	n.	입회(식), 가입	3
inspect	v.	살펴보다, 검사하다	2
intending	v.	~할 작정인, 의도하는(intend)	1
intonation	n.	억양, 어조	3
inveterate	adj.	상습적인, 뿌리 깊은	3
invitations	n.	초대(장)	1
issued	v.	나왔다, 흘러나왔다, 발행했다(issue의 과거)	2
jaded	adj.	지친, 싫증난	3
jake	n.	제이크(사람 이름)	1
judicial	adj.	재판의, 사법의, 판사 같은	3
jumping-off	adj., n.	출발점의, 끝자락의(jumping-off place: 세상 끝, 막다른 곳)	3
ketch	v.	잡다, 붙들다(catch의 사투리)	3
kicking	v., n.	발로 차는, 발길질	1
kite-strings	n.	연줄	2
labboard	n.	좌현(배의 왼쪽; larboard의 사투리)	3
lam	v.	때리다, 후려치다(구어)	3
latch	n., v.	걸쇠, 빗장, 걸쇠를 걸다	2
lath	n.	얇은 나무 판, 욋가지(목검용 판자)	3
lavish	adj., v.	아낌없는, 풍성한, 아낌없이 주다	3
leaning	v., n.	기대는, 기울어진, 기울기	1
leastways	adv.	적어도, 어쨌든(at least의 사투리)	3
limestone	n.	석회암	2
lion	n.	사자	1
listlessly	adv.	무기력하게, 힘없이	3
lofty	adj.	높은, 고상한, 거만한	3
look-a-here	int.	이봐, 잘 들어(look here의 구어)	3
louis	n.	루이(St. Louis: 세인트루이스, 미주리주 도시)	1
lug	v.	질질 끌다, 힘들게 나르다	3
lugubrious	adj.	침울한, 애처로운	3
mamma	n.	엄마	1
manly	adj.	남자다운, 씩씩한	2
mansion	n.	대저택	2
maze	n.	미로	2
meadow	n.	목초지, 풀밭	2
measles	n.	홍역	2
measured	v., adj.	쟀다, 헤아렸다(measure의 과거), 신중한, 절제된	2
measureless	adj.	헤아릴 수 없는, 무한한	3
mellow	adj.	부드러운, 그윽한, 감미로운	3
memorize	v.	암기하다	1
merciful	adj.	자비로운	2
mightily	adv.	몹시, 대단히, 힘차게	3
mightn't	v.	~하지 않을지도 모른다(might not의 축약)	1
mischeevous	adj.	장난기 있는, 짓궂은(mischievous의 사투리 철자)	3
mississippi	n.	미시시피(강·주 이름)	1
mister	n.	~씨, 아저씨(Mr.의 구어)	1
monotonously	adv.	단조롭게, 지루하게	3
moodily	adv.	시무룩하게, 침울하게	3
moped	v.	풀이 죽어 있었다, 침울해했다(mope의 과거)	3
moreover	adv.	게다가, 더욱이	2
multiplied	v.	늘어났다, 곱했다(multiply의 과거)	2
murky	adj.	어두컴컴한, 탁한	3
mutterings	n.	중얼거림, 투덜거림	3
mysteriously	adv.	신비롭게, 수수께끼처럼	2
nations	n.	나라들, 민족들	1
necktie	n.	넥타이	1
neglected	v., adj.	소홀히 했다, 방치했다(neglect의 과거), 방치된	2
nerveless	adj.	힘 빠진, 맥없는, 기운 없는	3
new-fangled	adj.	신식의, 새로 유행하는(비꼬는 투)	3
no'm	int.	아니요, 아주머니(no ma'am의 축약)	3
notch	n., v.	V자 홈, 새김눈, 새기다	3
nough	adj., adv.	충분한, 충분히(enough의 구어)	3
nudges	n., v.	팔꿈치로 슬쩍 찌름, 슬쩍 찌르다	2
oar	n.	노	2
obey	v.	복종하다, 따르다	1
odds	n.	차이, 가능성, 승산(what's the odds: 무슨 상관이냐)	2
officers	n.	장교들, 경찰관들, 관리들	1
open-air	adj.	야외의, 옥외의	2
oppressive	adj.	답답한, 숨 막히는, 억압적인	3
originality	n.	독창성	2
ouch	int.	아야!	1
packed	v., adj.	짐을 쌌다, 꽉 채웠다(pack의 과거), 가득 찬	1
pansy	n.	팬지(꽃)	2
