inconsistent	adj.	일관성 없는, 모순된	2
incorruptible	adj.	매수되지 않는, 썩지 않는	3
incrusted	adj., v.	딱딱하게 뒤덮인(encrusted의 옛 철자)	3
indecision	n.	망설임, 우유부단	2
independent	adj.	독립적인, ~에 얽매이지 않는	1
indestructible	adj.	파괴할 수 없는	3
india-rubber	n.	고무(천연고무)	3
indigestion	n.	소화불량	2
indulged	v.	마음껏 하다, 탐닉하다	2
inestimable	adj.	헤아릴 수 없이 귀중한	3
infallible	adj.	절대 틀리지 않는, 확실한	3
infested	adj., v.	들끓는, 우글거리다	3
inflated	adj., v.	부풀린, 우쭐한, 부풀리다	2
ingenuity	n.	독창성, 재주	3
ingredient	n.	재료, 성분	2
inhabited	adj., v.	사람이 사는, 살다	2
inhale	v.	들이마시다	2
initials	n.	이름 머리글자	2
injun-meal	n.	옥수수 가루(Indian meal의 구어)	3
inmates	n.	(집 안의) 사람들, 거주자	3
inquest-statements	n.	검시 심리 진술	3
inquired	v.	묻다, 문의하다	2
inquiries	n.	문의, 조사	2
inquiringly	adv.	묻는 듯이, 미심쩍은 눈으로	3
insecure	adj.	불안한, 안전하지 않은	2
insensibly	adv.	자기도 모르게, 서서히	3
inserted	v.	끼워 넣다, 삽입하다	2
insignificance	n.	하찮음, 무의미	3
insignificant	adj.	하찮은, 사소한	2
insincerity	n.	불성실, 위선	3
insipid	adj.	김빠진, 재미없는, 맛없는	3
instruments	n.	기구, 도구, 악기	1
insufferably	adv.	참을 수 없을 만큼	3
intangible	adj.	만질 수 없는, 막연한	3
intelligently	adv.	총명하게, 알아듣고	2
intended	v., adj.	의도하다, 예정된	1
interlarded	v.	(말에) 끼워 넣다, 군데군데 섞다	3
intervening	adj., v.	사이에 있는, 개입하다	3
intrepid	adj.	용맹한, 두려움 없는	3
intricate	adj.	복잡한, 뒤얽힌	3
intruder	n.	침입자, 불청객	2
inundation	n.	홍수, 범람, 쇄도	3
invariably	adv.	변함없이, 언제나	2
investigated	v.	조사하다	2
irksome	adj.	짜증나는, 성가신	3
iron-gray	adj.	철회색의, 희끗희끗한	3
ironically	adv.	비꼬듯이, 얄궂게도	2
irresolutely	adv.	우유부단하게, 머뭇거리며	3
irritated	adj., v.	짜증난, 짜증나게 하다	2
issuing	v.	나오다, 뿜어 나오다	2
itched	v.	가렵다, 근질거리다	2
jack-boots	n.	무릎 위까지 오는 긴 장화	3
jail-window	n.	감옥 창문	2
jay	n.	어치(파랑새의 일종)	3
jerking	v., n.	홱 움직이다, 홱 잡아당김	2
jet	n.	분출, 뿜어 나오는 줄기	3
jews-harp	n.	구금(입에 물고 튕기는 작은 악기)	3
jiffy	n.	잠깐, 순식간	3
jimmy	n.	지미(Jimmy Hodges, 죽은 소년 이름)	2
jimpson	n.	흰독말풀(jimson weed의 사투리 철자)	3
jingled	v.	짤랑거리다	2
jist	adv.	그냥, 딱(just의 사투리)	3
joggle	v.	흔들다, 흔들어 깨우다	3
joseph	n.	조지프(Joe Harper의 본명), 요셉	2
joyous	adj.	기쁜, 즐거운	2
joyously	adv.	기쁘게	2
jugged	v.	감옥에 처넣다(속어)	3
juncture	n.	시점, 고비	3
june	n.	6월	1
kep	v.	지키다, 계속하다(kept의 사투리)	3
kicked	v.	차다, 발버둥치다	1
kicks	n., v.	발길질, 차다	1
kids	n.	아이들	1
kindlings	n.	불쏘시개	3
kingdom	n.	왕국	1
kitten	n.	새끼 고양이	1
knack	n.	요령, 재주	2
kneel	v.	무릎 꿇다	1
knitted	v.	뜨개질하다, (낚싯바늘을) 매어 달다	2
knitting	n., v.	뜨개질(감), 뜨개질하다	2
knotholes	n.	옹이구멍(판자의 구멍)	3
knots	n.	무리, 덩어리, 매듭	2
knucks	n.	너크스(구슬치기 놀이의 일종)	3
laced	adj., v.	레이스 장식의, 끈으로 묶다	2
lacerate	v.	찢다, (마음을) 갈기갈기 찢다	3
laggards	n.	꾸물거리는 사람, 뒤처진 사람	3
lagging	adj., v.	꾸물거리는, 뒤처지다	2
lances	n.	창(긴 창), 창처럼 뻗은 빛줄기	3
landslide	n.	산사태	2
languidly	adv.	나른하게, 힘없이	3
laudations	n.	칭찬, 찬사	3
lauded	v.	칭찬하다, 찬양하다	3
lavishly	adv.	아낌없이, 호화롭게	3
lawn-clad	adj.	얇은 리넨 옷을 입은(lawn: 얇은 삼베)	3
laws-a-me	int.	아이고, 세상에(Lord save me의 사투리, 놀람)	3
layin	v.	누워 있다, 놓다(laying의 구어 철자)	3
leaden	adj.	납처럼 무거운, 납빛의	3
leaky	adj.	새는	2
leaped	v.	뛰어오르다, 튀어나오다	2
lethargy	n.	무기력, 나른함	3
levelled	v.	(총을) 겨누다, 평평하게 하다	2
lexington	n.	렉싱턴(미국 독립전쟁 첫 전투지)	3
librarian	n.	도서관 사서	2
lickrish	n.	감초(licorice의 사투리 철자)	3
lidless	adj.	뚜껑 없는	3
lifeless	adj.	생기 없는, 죽은	2
lightest	adj.	가장 가벼운, 가장 사소한	1
lighthearted	adj.	마음 가벼운, 명랑한	2
limitless	adj.	무한한	2
lisped	v.	혀짤배기소리로 말하다	3
litter	adj., adv.	조금(little의 구어 발음 표기)	3
lo	int.	보라!(옛말, lo and behold=아니나 다를까)	3
loafs	v.	빈둥거리다	3
loathed	v.	몹시 싫어하다	3
loaves	n.	빵 덩어리(loaf의 복수)	2
locust-trees	n.	아까시나무	3
loft	n.	다락	2
loins	n.	허리(gird up one's loins=허리를 동이다, 각오하다)	3
loitered	v.	어슬렁거리다, 꾸물거리다	3
loitering	v., n.	어슬렁거리다, 배회	3
lonesomer	adj.	더 외로운(lonesome의 비교급, 구어)	3
lonesomest	adj.	가장 외로운	3
long-delayed	adj.	오래 미뤄진	2
long-handled	adj.	자루가 긴	2
long-promised	adj.	오래전부터 약속된	2
long-side	prep.	~에 비하면, 옆에(alongside의 구어)	3
long-suffering	adj.	오래 참는, 인내심 강한	3
long-tails	n.	길게 땋아 늘어뜨린 머리	3
looking-glass	n.	거울(옛말)	3
looky-here	int.	이봐, 잘 봐(look here의 구어)	3
loop	n.	고리	2
lopped	v.	잘라 내다	3
loveliness	n.	사랑스러움, 아름다움	2
lucid	adj.	정신이 맑은, 명료한	3
lucifer	n.	성냥(lucifer match, 옛말)	3
luckily	adv.	다행히	1
luckless	adj.	운 없는, 불운한	3
luff	v., int.	뱃머리를 바람 쪽으로 돌리다(항해 구령)	3
lulled	v.	달래다, 잠재우다	3
luncheon	n.	점심(격식)	2
lunching	v.	점심을 먹다	2
lurked	v.	숨어 있다, 잠복하다	2
luxury	n.	사치, 호사	2
lynch	v.	린치를 가하다, 폭도가 처형하다	3
maddened	adj., v.	격분한, 미치게 하다	3
magical	adj.	마법의, 신비한	2
magnificent	adj.	웅장한, 훌륭한	2
magnificently	adv.	훌륭하게, 웅장하게	2
magnified	v.	확대하다, 과장하다	2
maid-servant	n.	하녀	3
maiden	n., adj.	처녀, 아가씨, 처음의	2
maintogalans'l	n.	큰 돛대의 톱갤런트 돛(main-topgallant-sail, 뱃사람 발음)	3
manfully	adv.	남자답게, 씩씩하게	3
manifestly	adv.	명백히	3
manufactured	adj., v.	꾸며 낸, 만들다	2
marsh	n.	습지, 늪	2
martyr	n.	순교자, 희생자	2
massacre	n., v.	대학살, 학살하다	2
matchless	adj.	비할 데 없는	3
matrons	n.	나이 지긋한 부인들	3
mayn't	v.	~해서는 안 된다(may not의 축약)	2
mean-looking	adj.	험상궂은, 비열해 보이는	2
mean-time	adv., n.	그동안(meantime)	2
meanest	adj.	가장 비열한, 가장 못된	2
measurably	adv.	어느 정도, 눈에 띄게	3
measuring	v., n.	재다, 측정	1
meddle	v.	손대다, 참견하다	2
meditating	v.	곰곰이 생각하다, 계획하다	2
meditation	n.	깊은 생각, 명상	2
medium	adj., n.	중간의, 매개	2
meed	n.	응당한 몫, 보상(옛말)	3
meeting-place	n.	만나는 곳	2
melodious	adj.	듣기 좋은, 선율이 아름다운	3
melon	n.	멜론, 수박	1
melt	v.	녹다, 누그러지다	1
memorial	n.	기념물, 유품	2
menagerie	n.	이동 동물원, 구경거리 동물 무리	3
mentioned	v.	언급하다	1
mentioning	v.	언급하다	1
meow'd	v.	야옹 하고 울다(meowed)	2
merciless	adj.	무자비한	2
mercury	n.	수은, (온도계처럼) 기분·기세	2
mesmerizer	n.	최면술사	3
messages	n.	메시지, 전갈	1
mewing	v., n.	야옹거리다, 야옹 소리	2
mf	int.	흥!(콧방귀 소리)	3
mid-channel	n.	강 한가운데(물길 중앙)	3
mid-stream	n.	강 한복판	3
mien	n.	태도, 풍채(문학어)	3
milksop	n.	겁쟁이, 나약한 사내	3
millennium	n.	천년왕국, 천 년	3
millionth	adj., n.	백만 번째, 백만분의 일	2
milum	n.	밀럼(사과 품종, Milum apple)	3
mingled	v.	섞이다, 어울리다	2
mingling	v., n.	섞이다, 뒤섞임	2
minstrel	n.	민스트럴(흑인 분장 유랑 악극단), 음유시인	3
miscarried	v.	(계획이) 빗나가다, 실패하다	3
miscreant	n.	악당, 못된 놈	3
misplaced	adj., v.	엉뚱한, 잘못 둔	2
missile	n.	날아오는 물건, 투척물(옛 용법)	2
mission	n.	사명, 임무	2
mixed-up	adj.	뒤섞인, 혼란스러운	2
mob	n.	무리, 떼, 폭도	2
moccasins	n.	모카신(인디언식 가죽신)	3
mocker	n.	흉내지빠귀(mockingbird), 조롱하는 사람	3
mocking	adj., v.	비웃는, 조롱하다	2
moderate	adj.	적당한, 절제된	2
modified	v.	완화하다, 수정하다	2
moiety	n.	절반, 몫(옛말)	3
momently	adv.	시시각각(옛말)	3
monarchies	n.	군주국	2
monarchs	n.	군주, 왕	2
moneybox	n.	돈궤, 돈 상자	2
monotonous	adj.	단조로운, 지루한	2
monster	n.	괴물	1
mont	n.	몽(Mont Blanc=몽블랑, 프랑스어로 '산')	3
moon-light	n.	달빛	1
moonlight	n.	달빛	1
moonlit	adj.	달빛 비치는	2
moping	v.	풀 죽어 있다, 시무룩하게 있다	3
more'n	adv.	~보다 더(more than의 구어 축약)	3
morosely	adv.	시무룩하게, 뚱하게	3
morrow	n.	다음 날, 내일(옛말)	3
mortal	adj., n.	죽을 운명의, 인간의, 인간	2
mosaic	adj.	모세의(Mosaic Law=모세 율법)	3
mossy	adj.	이끼 낀	2
motherless	adj.	어머니 없는	2
motionless	adj.	움직이지 않는	2
motions	n.	동작, 몸짓	1
mottoes	n.	좌우명, 표어	3
moused	v.	(쥐 잡는 고양이처럼) 뒤지고 다니다	3
mph	int.	흥!(콧방귀 소리)	3
muck	n.	진창, 곤경	3
muddle	n.	혼란, 뒤죽박죽	2
muddy	adj.	진흙투성이의	1
mufferson	n.	머퍼슨(Willie Mufferson, 모범생 소년의 성)	3
mulatto	n., adj.	물라토(백인·흑인 혼혈, 현대에는 쓰지 않는 말)	3
murderin	adj., v.	살인하는(murdering의 구어 철자)	3
murrel	n.	머렐(Murrel's gang, 악명 높은 강도단 두목)	3
muslin	n.	모슬린(얇은 면직물)	3
mutiny	n.	반란, 폭동	3
nance	n.	낸스(Injun Joe 동료의 아내 이름)	3
napped	v.	낮잠 자다	2
natty	adj.	말쑥한, 산뜻한	3
needy	adj.	가난한, 궁핍한	2
negative	n.	부정, 아니오라는 대답	2
nerved	v.	용기를 내다(nerve oneself)	3
nerves	n.	신경, 배짱	2
new-comer	n.	새로 온 사람	2
newcomer	n.	새로 온 사람	2
