conqueror	n.	정복자	2
conscience-free	adj.	양심의 가책이 없는	3
conscience-smitten	adj.	양심의 가책을 받는	3
consequently	adv.	그 결과, 따라서	2
consoling	v., adj.	위로하다, 위안이 되는	2
conspicuousness	n.	눈에 띔, 두드러짐	3
conspired	v.	공모하다, 음모를 꾸미다(conspire의 과거)	2
constables	n.	순경, 치안관	3
constituted	v.	구성하다, ~이 되다(constitute의 과거)	2
constrained	v., adj.	억지로 ~하게 하다, 부자연스러운, 어쩔 수 없는	2
constructing	v.	건설하다, 만들다	1
construed	v.	해석하다, 받아들이다(construe의 과거)	3
contemptuous	adj.	경멸하는, 업신여기는	3
controlled	v.	통제하다, 억누르다	1
convalescent	adj., n.	회복기의, 회복기 환자	3
converse	v., n.	대화하다, 대화	2
convulsion	n.	경련, 발작, 격변	3
cooler	adj.	더 시원한, 더 침착한	1
coonville	n.	쿤빌(마을 이름)	3
coosa	n.	쿠사(지명, 강 이름)	3
coppers	n.	동전(1센트짜리 구리 동전)	2
cordially	adv.	진심으로, 다정하게	2
corkscrew	n., adj.	코르크 따개, 나선형의	2
corn-cobs	n.	옥수수 속대	2
coroner	n.	검시관	3
cosily	adv.	아늑하게, 편안하게	3
counsellor	n.	변호사(법정), 조언자	3
countenance	n., v.	얼굴, 표정, 지지하다	3
countersign	n.	암호, 군호	3
court-house	n.	법원 청사	2
courthouse	n.	법원 청사	2
cow-stable	n.	외양간	3
coward	n.	겁쟁이	1
cowhide	n.	소가죽 채찍, 소가죽	3
cows	n.	젖소, 암소	1
cracky	int.	이런, 세상에(by cracky, 놀람 감탄사)	3
craggy	adj.	바위투성이의, 울퉁불퉁한	3
cramp	n., v.	경련, 쥐	2
cravat	n.	넥타이(옛날식 목에 두르는 천)	3
craving	n., v.	갈망, 갈망하다	2
crazed	adj.	미친, 실성한	3
crescent	n., adj.	초승달, 초승달 모양의	2
cretur	n.	사람, 녀석, 동물(creature의 사투리)	3
cricket	n.	귀뚜라미	1
crime-rusted	adj.	죄로 녹슨, 죄에 찌든	3
critically	adv.	비판적으로, 꼼꼼히, 위태롭게	2
crookedness	n.	비뚤어짐, 부정직	3
cross-examined	v.	반대 신문하다, 캐묻다	3
cross-questioned	v.	꼬치꼬치 캐묻다, 반대 신문하다	3
crossbones	n.	교차한 두 뼈(해골 아래 X자 뼈, 해적기 무늬)	3
crossroads	n.	교차로, 갈림길	2
crossstreet	n.	교차로, 옆길(cross-street)	3
crowns	n., v.	왕관, 왕관을 씌우다	1
crucified	v.	십자가에 못 박다(crucify의 과거)	2
crumbled	v.	부스러지다, 무너지다(crumble의 과거)	2
crusades	n.	십자군 원정	2
crushed	v., adj.	으스러뜨리다, 짓눌린, 낙담한	1
crushing	adj., v.	압도적인, 짓밟는	2
crusts	n.	빵 껍질, 딱딱한 표면	2
cuffed	v.	손바닥으로 때리다(cuff의 과거)	3
cuffing	v., n.	손바닥으로 때리기	3
cuffs	n., v.	손바닥으로 때리기, 소맷부리	2
culminated	v.	절정에 이르다(culminate의 과거)	3
cure-alls	n.	만병통치약	3
curtsy	n., v.	(여자의) 무릎 굽혀 하는 인사	3
customarily	adv.	관례적으로, 습관적으로	3
cutlass	n.	커틀러스(해적·선원용 짧은 칼)	3
cuz	conj.	~때문에('cuz, because의 구어)	3
dagger-hilts	n.	단검 손잡이	3
daintily	adv.	우아하게, 조심스럽게	3
damper	n.	통풍 조절판(난로), 흥을 깨는 것	3
dander	n.	화, 노여움(get one's dander up: 화나다, 미국 구어)	3
daniel	n.	다니엘(성경 인물)	1
daresay	v.	아마 ~일 것이다, 감히 말하건대	3
dark-complexioned	adj.	피부색이 검은, 가무잡잡한	3
das't	v.	감히 ~하다(dare의 사투리 dast)	3
dat	pron., adj.	저것, 그(that의 흑인 사투리)	3
dates	n., v.	날짜, 시대(date의 복수)	1
daubed	v.	처바르다, 더덕더덕 칠하다(daub의 과거)	3
dauntless	adj.	불굴의, 겁 없는	3
day-dawn	n.	새벽, 동틀 녘	3
day-school	n.	주간 학교(주일학교와 대비되는 평일 학교)	2
dead-wood	n.	죽은 나무, 마른 가지	3
deadly	adj., adv.	치명적인, 지독하게	2
dearest	adj.	가장 사랑하는, 가장 소중한	1
death-damps	n.	죽음의 식은땀(임종 때의 축축한 땀)	3
death-watch	n.	죽음의 시계 소리(나무좀 벌레 소리, 죽음의 전조 미신), 임종 지키기	3
deathbed	n.	임종의 자리	2
debris	n.	잔해, 파편	2
decade	n.	10년	1
decanter	n.	(유리) 술병	3
december	n.	12월	1
decisively	adv.	단호하게, 결정적으로	2
declamatory	adj.	웅변조의, 과장된	3
decreed	v.	명령하다, 포고하다(decree의 과거)	3
deemed	v.	~라고 여기다(deem의 과거)	2
deep-toned	adj.	낮고 굵은 소리의	3
dejected	adj.	낙담한, 풀이 죽은	2
delayed	v., adj.	지연시키다, 늦어진	1
delays	n., v.	지연, 미루다	1
delectable	adj.	아주 맛있는, 즐거운	3
delirium	n.	헛소리, 섬망, 열광	3
dental	adj.	치아의, 치과의	2
deposed	v.	증언하다(법정), 폐위시키다(depose의 과거)	3
deposited	v.	놓다, 맡기다(deposit의 과거)	2
derrick	n.	기중기, 데릭	3
deserving	adj.	받을 만한, 자격 있는	2
desolation	n.	황량함, 쓸쓸함, 비탄	3
despised	v.	경멸하다(despise의 과거)	2
despotisms	n.	전제정치, 폭정	3
dessertspoonful	n.	디저트 스푼 하나 가득한 양	3
destroyed	v.	파괴하다(destroy의 과거)	1
destructive	adj.	파괴적인	2
devil-fire	n.	도깨비불, 악마의 불	3
devilment	n.	장난, 못된 짓	3
devised	v.	고안하다, 궁리하다(devise의 과거)	2
devoured	v.	게걸스럽게 먹다, 집어삼키다(devour의 과거)	2
dewdrops	n.	이슬방울	2
diffident	adj.	수줍어하는, 자신 없는	3
dignitaries	n.	고위 인사, 명사	3
diligent	adj.	부지런한, 근면한	2
diligently	adv.	부지런히	2
diluted	v., adj.	희석하다, 묽게 한	2
dime	n.	10센트 동전	1
din	n.	소음, 시끄러운 소리	3
diplomacy	n.	외교, 수완	2
dis	pron., adj.	이것, 이(this의 흑인 사투리)	3
disagreed	v.	의견이 다르다(disagree의 과거)	1
disagreement	n.	의견 차이, 불화	2
disappearing	v.	사라지다	1
disaster	n.	재난, 참사	1
disclosed	v.	드러내다, 밝히다(disclose의 과거)	2
disclosing	v.	드러내다, 폭로하다	2
discordant	adj.	불협화음의, 조화되지 않는	3
discoverer	n.	발견자	2
discovering	v.	발견하다	1
dismalest	adj.	가장 음침한, 가장 우울한(dismal의 최상급)	3
dismally	adv.	음울하게, 쓸쓸하게	3
dismay	n., v.	경악, 낙담, 당황하게 하다	2
dispatched	v.	급파하다, 재빨리 해치우다(dispatch의 과거)	2
disposing	v.	처리하다, 처분하다, 배치하다(dispose의 -ing)	2
dissatisfaction	n.	불만	2
dissent	n., v.	반대, 이의	3
distinctness	n.	뚜렷함, 명확함	3
distinguishable	adj.	구별할 수 있는	2
distributed	v.	나누어 주다, 분배하다(distribute의 과거)	2
diverging	v., adj.	갈라지다, 갈라져 나가는	3
dizzy	adj.	어지러운, 아찔한	2
dog'd	v.	뒤를 밟다, 미행하다(dogged의 사투리 철자)	3
dog-collar	n.	개 목걸이	2
dominie	n.	학교 선생, 교사(옛말·스코틀랜드어)	3
don	v.	~하지 않다(don't의 사투리 don')	3
door-knob	n.	문손잡이	2
doorkeys	n.	문 열쇠	2
dor	?	비단어	0
dosing	v.	약을 먹이다(dose의 -ing)	3
doth	v.	~하다(does의 옛말)	3
doublet	n.	더블릿(중세·르네상스 남자 상의)	3
doubtful	adj.	의심스러운, 확신이 없는	2
doughnut	n.	도넛	1
down-stairs	adv.	아래층으로, 아래층에	1
down-stroke	n.	내려긋기(글씨), 내리치기	3
downhearted	adj.	낙심한, 풀이 죽은	3
downstream	adv.	하류로, 강 아래쪽으로	2
dreampt	v.	꿈꾸다(dreamt의 옛 철자)	3
drearier	adj.	더 음울한, 더 쓸쓸한(dreary의 비교급)	3
drearily	adv.	음울하게, 쓸쓸하게	3
dreariness	n.	음울함, 쓸쓸함	3
drenching	adj., v.	흠뻑 적시는, 흠뻑 적시다	3
droned	v.	웅웅거리다, 단조롭게 읊조리다(drone의 과거)	3
drowsed	v.	꾸벅꾸벅 졸다(drowse의 과거)	3
drummer	n.	북 치는 사람, 고수	2
drunkard	n.	술고래, 주정뱅이	2
dubbed	v.	~라고 부르다, 별명 붙이다(dub의 과거)	3
dukes	n.	공작(귀족)	2
duller	adj.	더 따분한, 더 흐릿한(dull의 비교급)	2
duly	adv.	적절히, 제때에, 예정대로	3
dumbness	n.	말 못함, 말없음	3
dupes	n.	잘 속는 사람, 봉	3
earthly	adj.	지상의, 세속의, 도대체(no earthly ~)	2
east	n., adj.	동쪽, 동쪽의	1
echoed	v.	메아리치다, 따라 말하다(echo의 과거)	2
eclat	n.	화려한 성공, 대갈채, 이목	3
economy	n.	절약, 경제	2
eden	n.	에덴동산, 낙원	2
edification	n.	교화, 계발	3
edifice	n.	큰 건물, 전당	3
effectually	adv.	효과적으로, 완전히	3
effeminate	adj.	여자 같은, 나약한	3
effusion	n.	감정 토로, 쏟아냄	3
elapsed	v.	(시간이) 지나다(elapse의 과거)	2
electrified	v., adj.	깜짝 놀라게 하다, 흥분시키다, 감전된	2
elements	n.	요소, 악천후, 자연력	2
elevated	adj., v.	높은, 고상한, 들어올린	2
elude	v.	피하다, 빠져나가다	3
elysian	adj.	천국 같은, 더없이 행복한(그리스 신화 엘리시움의)	3
embattled	adj.	전투 태세의, 진을 친	3
embellishment	n.	장식, 윤색	3
eminence	n.	높은 지위, 명성, 언덕	3
empire	n.	제국	1
enchanted	adj., v.	마법에 걸린, 매혹된	2
endeth	v.	끝나다(ends의 옛말)	3
endowed	v.	부여하다, (재능 등을) 타고나게 하다(endow의 과거)	2
endurance	n.	인내, 참을성, 지구력	2
engine-bells	n.	기관 신호 종(증기선)	3
engines	n.	엔진, 기관	1
enhance	v.	높이다, 향상시키다	2
equator	n.	적도	2
erased	v.	지우다(erase의 과거)	1
erected	v.	세우다, 건립하다(erect의 과거)	2
errand	n.	심부름	2
escapade	n.	엉뚱한 장난, 탈선 행각	3
established	v., adj.	확립하다, 자리 잡은	2
estate	n.	재산, 유산, 사유지	2
european	adj., n.	유럽의, 유럽 사람	1
evanescent	adj.	덧없는, 곧 사라지는	3
exaltation	n.	의기양양, 환희, 높임	3
exclaiming	v.	외치다, 소리치다	2
executing	v.	실행하다, 처형하다	2
exerted	v.	(힘·노력을) 쓰다, 발휘하다(exert의 과거)	2
exhibition	n.	전시, 과시, 발표회	2
existed	v.	존재하다(exist의 과거)	1
expanse	n.	넓게 트인 공간, 광활함	3
expectantly	adv.	기대하며	2
expectorate	v.	침을 뱉다, 가래를 뱉다	3
expectoration	n.	침 뱉기, 가래	3
experimenter	n.	실험자	2
experiments	n.	실험	1
exploits	n.	위업, 공적, 모험	2
explosive	adj., n.	폭발적인, 폭발물	2
exposing	v.	드러내다, 노출시키다	2
extended	v., adj.	뻗다, 연장하다, 늘어난	2
extent	n.	정도, 범위	2
extremity	n.	끝, 극단, 궁지	3
eye-shot	n.	시야가 닿는 거리	3
f	?	비단어	0
facetious	adj.	익살맞은, 우스개의	3
fagged	adj., v.	지친, 기진맥진한(fagged out)	3
failing	n., v., prep.	결점, 실패하다, ~이 없으면	2
fainter	adj.	더 희미한(faint의 비교급)	2
fairies	n.	요정	1
fairy-like	adj.	요정 같은	2
falsely	adv.	거짓으로, 부당하게	2
fanciful	adj.	공상적인, 기발한	3
fantastic	adj.	환상적인, 기괴한	2
far-away	adj.	먼, 아득한	2
far-reaching	adj.	멀리 미치는, 광범위한	2
farms	n.	농장	1
fastenings	n.	잠금장치, 걸쇠	3
fateful	adj.	운명적인, 중대한	3
feebleness	n.	허약함, 미약함	3
felicity	n.	더없는 행복, 지복	3
ferry	n.	나룻배, 연락선	2
fertile	adj.	비옥한, 풍부한	2
festooning	v.	꽃줄로 장식하다	3
festoons	n.	꽃줄 장식, 늘어뜨린 장식	3
fickle	adj.	변덕스러운	2
fidgetings	n.	안절부절못함, 꼼지락거림	3
fillip	n.	손가락으로 튕기기, 자극	3
finery	n.	화려한 옷, 장신구	3
fire-crackers	n.	폭죽	2
firearms	n.	총기, 화기	2
fish-hook	n.	낚싯바늘	2
fisher	n.	낚시꾼, 어부	2
fishhooks	n.	낚싯바늘	2
fishin	v., n.	낚시, 낚시하기(fishing의 구어 fishin')	3
fishing-pole	n.	낚싯대	2
fitten	adj.	적당한, 어울리는(fitting/fit의 사투리)	3
flaky	adj.	얇게 벗겨지는, 켜켜이 부서지는	3
flatboat	n.	너벅선, 바닥이 평평한 배	3
flavor	n.	맛, 풍미, 정취	1
flaws	n.	결점, 흠	2
flaying	v.	가죽을 벗기다, (채찍으로) 호되게 때리다	3
flesh-colored	adj.	살색의	2
flighty	adj.	변덕스러운, 경솔한	3
flocking	v.	떼 지어 몰려들다	2
flooding	v., n.	넘쳐흐르다, 쏟아지다, 홍수	2
floods	n., v.	홍수, 물밀듯이 밀려들다	1
floorless	adj.	바닥이 없는	3
floundering	v.	허우적거리다, 허둥대다	3
flow'ry	adj.	꽃이 많은, 화려한(flowery의 시적 축약)	3
flowery	adj.	꽃이 많은, (문체가) 화려한	2
fluctuating	v., adj.	오르내리다, 변동하는	3
fluttered	v.	펄럭이다, 파닥거리다, 두근거리다(flutter의 과거)	2
flying-jib	n.	플라잉 지브(뱃머리 맨 앞의 삼각돛)	3
foe	n.	적, 원수	2
folly	n.	어리석음, 어리석은 짓	3
foolhardy	adj.	무모한	3
foolin	v.	장난치다, 빈둥거리다(fooling의 구어 foolin')	3
foolishest	adj.	가장 어리석은(foolish의 최상급, 비표준)	3
foot-passengers	n.	보행자	3
forbidden	adj., v.	금지된	1
fore-paws	n.	앞발	2
forefinger	n.	집게손가락	2
forenoon	n.	오전	3
foreshadowed	v.	예시하다, 전조가 되다(foreshadow의 과거)	3
forestalled	v.	선수를 치다, 미리 막다(forestall의 과거)	3
foretopmaststuns'l	n.	앞돛대 위 보조돛(fore-topmast studdingsail, 항해 용어)	3
forgave	v.	용서하다(forgive의 과거)	1
forlornly	adv.	쓸쓸히, 버림받은 듯이	3
forsaken	adj., v.	버림받은, 버리다(forsake의 과거분사)	3
forty-foot	adj.	40피트의	2
foundation-beam	n.	토대 들보, 기초 들보	3
foundry	n.	주물 공장	3
four-horse	adj.	말 네 필이 끄는	2
fowls	n.	닭, 가금	2
fragrance	n.	향기	2
fragrant	adj.	향기로운	2
franklin	n.	프랭클린(인명)	1
frazer	n.	프레이저(인명, 치안판사 Judge Frazer)	3
freckled	adj.	주근깨가 있는	2
fresh-crowned	adj.	갓 왕관을 쓴, 갓 등극한	3
fresh-water	adj.	민물의	2
friar	n.	수사, 탁발 수도사(Friar Tuck)	3
fried-egg	n.	달걀 프라이	1
frisking	v.	뛰놀다, 까불다	3
frivolity	n.	경박함, 시시한 짓	3
frivolous	adj.	경박한, 하찮은	3
fro	adv.	저쪽으로(to and fro: 이리저리)	2
frogs	n.	개구리	1
frolicking	v.	뛰놀다, 장난치며 놀다	3
frontispiece	n.	권두 삽화, 책 첫머리 그림	3
frostwork	n.	서리 무늬	3
fruit	n.	과일, 열매, 결실	1
frying-pan	n.	프라이팬	1
fugitives	n.	도망자	2
full-grown	adj.	다 자란, 성숙한	2
fulness	n.	충만, 가득함(fullness)	3
function	n.	기능, (공식) 행사	2
funereal	adj.	장례식 같은, 음울한	3
funnel-shaped	adj.	깔때기 모양의	3
furder	adv.	더 멀리(further의 사투리)	3
furnace	n.	용광로, 화로	2
futility	n.	헛됨, 무익함	3
gable	n.	박공(지붕 아래 삼각형 벽)	3
gagged	v.	재갈을 물리다, 구역질하다(gag의 과거)	3
gallant	adj.	용감한, 여성에게 정중한	2
gantlet	n.	태형 통로(run the gantlet: 양쪽에서 매질·야유 받으며 지나가기)	3
gape	v.	입을 딱 벌리고 보다, 크게 벌어지다	2
gaudier	adj.	더 야한, 더 요란한(gaudy의 비교급)	3
gauge-cocks	n.	(증기 보일러의) 수위 확인 밸브	3
gawky	adj.	볼품없는, 어색한	3
gayety	n.	명랑함, 흥겨움(gaiety의 옛 철자)	3
gee-miny	int.	이런, 세상에(놀람 감탄사)	3
