dismal	adj.	음침한, 우울한	3
explore	v.	탐험하다, 탐색하다	1
ferryboat	n.	나룻배, 연락선	2
gradually	adv.	점차, 서서히	2
knees	n.	무릎(들)	1
pupil	n.	학생, 눈동자	2
satisfactory	adj.	만족스러운	2
spectacle	n.	광경, 구경거리, (복수) 안경	2
towel	n.	수건	1
branch	n.	나뭇가지, 지류	1
bush	n.	덤불, 관목	1
dono	v.	몰라(don't know의 구어)	3
jones	n.	존스(인명, 웨일스인 노인)	1
labor	n., v.	노동, 일, 애쓰다	2
nigger	n.	흑인(현대에는 쓰지 않는 심한 비하어)	3
pap	n.	아빠, 아버지(미국 시골 구어)	3
picnic	n.	소풍, 피크닉	1
rotten	adj.	썩은, 형편없는	2
shucks	int.	쳇, 에이(실망·겸손의 미국 구어)	3
sorrow	n.	슬픔, 비애	2
stillness	n.	고요, 정적	2
t'other	pron., adj.	다른 쪽(의)(the other의 사투리)	3
tain't	v.	~이 아니다(it ain't/it isn't의 사투리)	3
toss	v.	던지다, 뒤척이다	2
venture	v., n.	감히 ~하다, 모험	2
widder	n.	과부(widow의 사투리)	3
yield	v.	굴복하다, 내주다, 산출하다	2
afeard	adj.	두려워하는(afraid의 옛말·사투리)	3
afterward	adv.	나중에, 그 후	2
bat	n.	박쥐, 방망이	1
disturbed	v., adj.	방해했다, 불안하게 했다, 어지럽혀진	2
failed	v.	실패했다, 하지 못했다	1
git	v.	얻다, 가다(get의 사투리)	3
gray	adj., n.	회색(의)	1
hucky	n.	허키(Huckleberry Finn의 애칭)	1
lordy	int.	맙소사, 이런(Lord의 감탄, 미국 구어)	3
neighbor	n.	이웃	1
poured	v.	쏟았다, 부었다, 쏟아져 나왔다	1
sh	int.	쉿	1
sheriff	n.	보안관	2
shovel	n., v.	삽, 삽으로 파다	2
solemn	adj.	엄숙한, 진지한	2
spunk-water	n.	썩은 그루터기에 고인 빗물(사마귀 치료 민간요법, 아이들 속어)	3
thunder	n., v.	천둥, 우르릉거리다	1
walters	n.	월터스(인명, 주일학교 교장)	1
whack	v., n.	세게 치다, 강타	3
witch	n.	마녀	1
dobbins	n.	도빈스(인명, 학교 선생)	1
dreary	adj.	음울한, 쓸쓸한	3
exercise	n., v.	운동, 연습, 행사, 행사하다	1
float	v., n.	뜨다, 떠다니다, 뗏목	1
graveyard	n.	묘지	2
hain't	v.	~하지 않았다, ~이 아니다(haven't/hasn't/ain't의 사투리)	3
hermit	n.	은둔자	3
hogshead	n.	큰 통(약 240리터들이 나무통)	3
hop	v., n.	깡충 뛰다, 도약	1
howl	v., n.	울부짖다, 짖는 소리	2
lemme	v.	내가 ~하게 해줘(let me의 구어)	3
mourn	v.	슬퍼하다, 애도하다	2
petersburg	n.	세인트피터즈버그(소설 속 마을 이름)	1
procession	n.	행렬, 행진	2
pump	n., v.	펌프, 퍼올리다	1
recite	v.	암송하다, 낭독하다	2
resume	v.	다시 시작하다, 재개하다	2
sand	n.	모래	1
schoolhouse	n.	교사(校舍), 학교 건물	2
slate	n.	석판(글씨 쓰는 판), 슬레이트	3
splendid	adj.	멋진, 훌륭한	2
splendor	n.	화려함, 장관	3
superintendent	n.	교장(주일학교), 감독관	3
ting-a-ling-ling	int.	딸랑딸랑(종소리 의성어)	3
torment	v., n.	괴롭히다, 고통	2
twilight	n.	황혼, 땅거미	2
bean	n.	콩	1
beg	v.	간청하다, 구걸하다	1
bluff	n., v.	절벽, 허세 부리다	3
bosom	n.	가슴, 품	3
chap	n.	녀석, 사내	2
cheer	n., v.	환호, 기운, 격려하다	1
closet	n.	벽장, 작은 방	1
composition	n.	작문, 구성	2
conduct	n., v.	행실, 행동, 이끌다	2
departed	v., adj.	떠났다, 죽은	2
dern	adj., int.	빌어먹을(darn/damn의 완곡한 사투리)	3
desert	v., n.	버리다, 저버리다, 사막	2
determine	v.	결심하다, 결정하다	2
eloquent	adj.	웅변의, 유창한	3
event	n.	사건, 행사	1
feller	n.	녀석, 사내(fellow의 사투리)	3
gal	n.	여자애, 아가씨(girl의 구어)	3
goner	n.	죽은 목숨, 가망 없는 사람(구어)	3
goodness	n.	선량함, (감탄) 맙소사, 저런	1
grieve	v.	슬퍼하다, 슬프게 하다	2
haunted	adj.	유령이 나오는, 시달리는	2
hello	int.	안녕, 어이(놀람의 감탄)	1
homeward	adv.	집으로, 집을 향해	2
honor	n., v.	명예, 영광, 존경하다	1
intolerable	adj.	참을 수 없는	2
leaned	v.	기댔다, 몸을 기울였다	1
lookyhere	int.	이봐, 여기 봐(look here의 구어)	3
musing	v., n.	생각에 잠긴, 사색	3
observed	v.	말했다, 관찰했다, 알아차렸다	2
off'n	prep.	~에서, ~로부터(off of의 사투리)	3
outlaw	n.	무법자, 산적	2
parties	n.	사람들, 일행, 파티(복수)	1
plank	n.	널빤지, 판자	2
pushed	v.	밀었다	1
quake	v., n.	떨다, 흔들리다, 지진	2
retired	v.	물러났다, 잠자리에 들었다	2
roused	v.	깨웠다, 분발시켰다	2
scrape	v., n.	긁다, 곤경, 궁지	2
sew	v.	바느질하다, 꿰매다	1
sho	adv., int.	확실히, 정말(sure의 사투리)	3
snuffle	v., n.	코를 훌쩍이다, 훌쩍임	3
sumach	n.	옻나무류(sumac, 붉나무)	3
trick	n., v.	속임수, 장난, 요령, 속이다	1
vacation	n.	방학, 휴가	1
vanished	v.	사라졌다	2
wade	v.	물속을 걸어가다	2
wagon	n.	짐마차, 수레	1
weed	n.	잡초	1
whipped	v.	매질했다, 채찍질했다	2
wholly	adv.	완전히, 전적으로	2
yonder	adv., adj.	저쪽에, 저기의(옛말·시골 구어)	3
ache	v., n.	아프다, 아픔	1
alike	adj., adv.	비슷한, 똑같이	1
appoint	v.	임명하다, (시간·장소를) 정하다	2
ashore	adv.	물가로, 뭍으로	2
beam	n., v.	광선, 들보, 환하게 웃다	2
civilization	n.	문명	2
consist	v.	~로 이루어지다	1
creak	v., n.	삐걱거리다, 삐걱 소리	2
custom	n.	관습, 습관	1
decided	v., adj.	결정했다, 확실한	1
dip	v., n.	담그다, 살짝 적시다	1
divide	v.	나누다	1
doom	n., v.	파멸, 운명, 운명 짓다	2
drip	v., n.	똑똑 떨어지다, 물방울	2
elm	n.	느릅나무	3
etc	adv.	기타 등등(et cetera)	1
foller	v.	따라가다(follow의 사투리)	3
half-breed	n.	혼혈아(인디언 조를 가리킴, 현대에는 비하어)	3
ham	n.	햄, 돼지 넓적다리 고기	1
hookey	n.	무단결석(play hookey: 학교 땡땡이치다, 미국 구어)	3
incantation	n.	주문, 주술	3
increased	v.	증가했다, 늘었다	1
interval	n.	간격, 사이	2
jaws	n.	턱, 아가리	2
juvenile	adj., n.	소년의, 청소년의, 아이	2
king	n.	왕	1
kite-line	n.	연줄	2
maow	int.	야옹(고양이 울음소리, meow의 변형 철자)	3
midst	n.	한가운데, 한복판	2
nook	n.	구석, 아늑한 곳	3
peep	v., n.	엿보다, 살짝 보다	2
perplexed	adj.	당황한, 어리둥절한	2
pet	n., v., adj.	애완동물, 귀염둥이, 쓰다듬다, 총애하는	1
pleaded	v.	애원했다, 간청했다	2
provision	n.	식량, 준비, 조항	2
recognized	v.	알아보았다, 인정했다	1
recollect	v.	기억해 내다, 회상하다	2
reflect	v.	곰곰이 생각하다, 반사하다	2
refused	v.	거절했다	1
rot	v., n.	썩다, 부패	2
season	n.	계절, 시기	1
seldom	adv.	좀처럼 ~않는	2
ship	n., v.	배, 실어 보내다	1
solemnity	n.	엄숙함, 장엄함	3
spelling-book	n.	철자 교본, 철자 교과서	2
stile	n.	울타리 넘는 디딤대(층계형 발판)	3
straggle	v.	뒤처져 흩어져 가다, 낙오하다	3
sycamore	n.	플라타너스, 미국 버즘나무	3
throne	n.	왕좌, 옥좌	2
utter	v., adj.	입 밖에 내다, 말하다, 완전한	2
villager	n.	마을 사람	1
visitors	n.	방문객들, 손님들	1
warily	adv.	조심스럽게, 경계하며	3
whiskey	n.	위스키	1
wisht	v.	바라다(wish의 사투리, I wisht = I wish)	3
wrote	v.	썼다(write의 과거)	1
ye	pron.	너, 너희(you의 옛말·사투리)	3
yes'm	int.	네, 부인(yes ma'am의 축약)	3
a-swimming	v.	헤엄치고 있는(swimming의 사투리, a- 접두형)	3
accord	n., v.	일치, 자발적으로(of one's own accord), 부여하다	2
acquire	v.	얻다, 획득하다	2
admitted	v.	인정했다, 들여보냈다	1
adorn	v.	장식하다, 꾸미다	3
approached	v.	다가갔다, 접근했다	1
ashes	n.	재	1
astonish	v.	깜짝 놀라게 하다	2
barlow	n.	발로 나이프(주머니칼 상표, Barlow knife)	3
basin	n.	대야, 세면기, 분지	2
blunder	n., v.	큰 실수, 실수하다, 허둥지둥 나아가다	3
bode	v.	조짐이 되다, 예고하다	3
captivity	n.	감금, 포로 상태	2
cheeks	n.	뺨, 볼	1
chew	v.	씹다	1
coin	n.	동전	1
color	n., v.	색깔, 얼굴빛, 색칠하다	1
command	v., n.	명령하다, 명령, 지휘	1
delicious	adj.	맛있는, 즐거운	1
denial	n.	부인, 부정	2
depression	n.	우울, 침울, 움푹 꺼진 곳	2
descended	v.	내려갔다, 내려왔다	2
di'monds	n.	다이아몬드(diamonds의 사투리)	3
discouraged	adj., v.	낙담한, 낙담시켰다	2
distinct	adj.	뚜렷한, 별개의	2
doodle-bug	n.	개미귀신(개미지옥 벌레, 미국 구어)	3
drooping	adj., v.	축 늘어진, 고개 숙인	2
emerged	v.	나타났다, 나왔다	2
episode	n.	사건, 일화	2
faculties	n.	능력, 기능(정신·신체)	2
far-off	adj.	멀리 떨어진, 아득한	2
foundations	n.	토대, 기초	2
frock	n.	원피스, (아이·여자의) 겉옷	3
garment	n.	옷, 의복	2
glare	n., v.	눈부신 빛, 노려보다	2
grace	n.	우아함, 은총, 식전 기도	2
grating	n., v., adj.	쇠창살, 격자, 삐걱거리는	3
half-past	adj.	~시 반(30분)	1
halted	v.	멈췄다, 정지했다	2
hove	v.	던졌다, 끌어올렸다(heave의 과거)	3
idle	adj., v.	게으른, 한가한, 빈둥거리다	2
inquest	n.	검시, 사인 조사	3
inquiring	v., adj.	묻는, 물어보는, 호기심 어린	2
insect	n.	곤충, 벌레	1
isolated	adj.	고립된, 외딴	2
jam	n., v.	잼, 밀어 넣다, 끼다	1
jings	int.	어이쿠, 이런(by jings, 미국 구어 감탄)	3
jubilant	adj.	기뻐 날뛰는, 환희에 찬	3
liquor	n.	술, 독한 술	2
lively	adj.	활기찬, 생기 있는	2
majestic	adj.	장엄한, 위엄 있는	2
meow	n., int., v.	야옹(고양이 소리)	1
mischief	n.	장난, 못된 짓	2
misfortune	n.	불운, 불행	2
monday	n.	월요일	1
negro	n.	흑인(옛말, 현대에는 쓰지 않는 표현)	3
neighborhood	n.	이웃, 근처, 동네	1
noble	adj., n.	고귀한, 훌륭한, 귀족	2
oak	n.	참나무, 떡갈나무	2
obliged	adj., v.	고마운, ~해야 했다, 은혜를 입은	2
orgies	n.	흥청망청 잔치, 난잡한 술판(톰이 뜻도 모르고 쓰는 말)	3
owing	adj., prep.	빚진, ~때문에(owing to)	2
peal	n., v.	종소리의 울림, 우렁찬 소리, 울려 퍼지다	3
poke	v., n.	찌르다, 쿡 찌르기	2
prance	v.	뽐내며 걷다, 껑충거리다	3
quiver	v., n.	떨리다, 떨림, 화살통	2
rearward	adv., adj.	뒤쪽으로, 후방의	3
reigned	v.	지배했다, (정적 등이) 감돌았다	2
repeated	v., adj.	되풀이했다, 반복된	1
respectable	adj.	존경할 만한, 점잖은, 상당한	2
restless	adj.	안절부절못하는, 가만있지 못하는	2
ripple	n., v.	잔물결, 잔물결을 일으키다	2
roundabout	n., adj.	짧은 재킷(19세기 소년용 웃옷), 우회하는	3
searchers	n.	수색자들	2
sha'n't	v.	~하지 않을 것이다(shall not)	3
shingle	n.	지붕널, 지붕 판자	3
sin	n., v.	죄, 죄를 짓다	1
skylarking	v., n.	장난치며 떠들기, 야단법석(구어)	3
slaughter-house	n.	도살장	2
smothered	v., adj.	억눌린, 질식시켰다, 숨죽인	2
somewhat	adv.	다소, 약간	2
speck	n.	작은 점, 얼룩	2
sport	n., v.	놀이, 장난, 운동, 뽐내며 입다	1
sprawl	v.	큰대자로 눕다, 팔다리를 뻗다	2
stairway	n.	계단	1
straightway	adv.	즉시, 곧바로(옛말)	3
strode	v.	성큼성큼 걸었다(stride의 과거)	3
sufferer	n.	고통받는 사람, 환자	2
sum	n.	합계, 금액, (산수) 계산 문제	1
summit	n.	정상, 꼭대기	2
surveyed	v.	살펴보았다, 둘러보았다	2
t	?	비단어	0
thankful	adj.	감사하는, 고마워하는	1
toil	n., v.	노고, 고생, 힘들게 일하다	2
tremendous	adj.	엄청난, 굉장한	2
trial	n.	재판, 시련, 시도	2
trot	v., n.	종종걸음치다, 속보	2
trousers	n.	바지	1
tuesday	n.	화요일	1
twas	v.	그것은 ~였다('twas = it was, 옛말)	3
vagrant	n., adj.	부랑자, 떠돌아다니는	3
valley	n.	골짜기, 계곡	1
villain	n.	악당, 악한	2
wealth	n.	재산, 부	1
whipping	n., v.	매질, 채찍질	2
whiz	v., n.	쌩 하고 지나가다, 쌩 소리	2
wick	n.	심지	3
wise	adj.	현명한, 지혜로운	1
wistfully	adv.	아쉬운 듯이, 그리운 듯이	3
woodshed	n.	장작 헛간	2
worldly	adj.	세속적인, 이 세상의	2
writing	n., v.	글씨, 글쓰기, 쓰고 있는	1
a-witching	v.	마법을 걸고 있는(witching의 사투리, a- 접두형)	3
abreast	adv.	나란히	3
accomplish	v.	이루다, 성취하다	2
admired	v.	감탄했다, 존경했다	1
admiring	adj., v.	감탄하는, 감탄하며	2
anguish	n.	극심한 고통, 고뇌	3
approaching	v., adj.	다가오는, 다가가는	1
assembled	v.	모였다, 모았다	2
astounding	adj.	놀라운, 경악할 만한	2
avert	v.	피하다, (눈을) 돌리다	3
aye-aye	int.	예예, 알겠습니다(선원의 대답)	3
backward	adv., adj.	뒤로, 뒤쪽의	1
bandage	n., v.	붕대, 붕대를 감다	2
base	n., adj.	기초, 밑바닥, 비열한	1
baths	n.	목욕(들)	1
behold	v.	보다(옛말), (감탄) 보라	3
blighted	adj., v.	망가진, 시든, 좌절된	3
bliss	n.	더없는 행복, 지복	3
bloom	n., v.	꽃, 개화, 꽃피다	2
blush	v., n.	얼굴을 붉히다, 홍조	2
boom	n., v.	쾅 하는 소리, 울리다, 굉음	2
brace	v., n.	버티다, 마음을 다잡다, 버팀대	2
budge	v.	조금 움직이다, 꼼짝하다	3
bust	v., n.	부수다, 터지다(burst의 구어), 흉상	3
campfire	n.	모닥불, 캠프파이어	1
candle-grease	n.	촛농	2
candle-smoke	n.	촛불 연기, 초 그을음	2
canvassed	v.	자세히 검토했다, 두루 조사했다	3
chamber	n.	방, 침실	2
chicken-heart	n.	겁쟁이	3
chief	n., adj.	우두머리, 추장, 주요한	1
choir	n.	합창단, 성가대	2
cigars	n.	시가, 여송연	2
claws	n.	발톱	2
clew	n.	실마리, 단서(clue의 옛 철자)	3
clown	n.	광대, 어릿광대	1
comb	n., v.	빗, 빗다, 샅샅이 뒤지다	1
contentment	n.	만족	2
courtroom	n.	법정	2
crevice	n.	갈라진 틈	3
cure	v., n.	치료하다, 낫게 하다, 치료법	1
curse	v., n.	저주하다, 욕하다, 저주	2
cuss	v., n.	욕하다, 녀석(curse의 미국 구어)	3
customary	adj.	관례적인, 습관적인	2
dasn't	v.	감히 ~하지 못한다(dare not의 사투리)	3
discharging	v.	발사하는, 내보내는, (의무를) 다하는	2
doorsteps	n.	문간 계단, 현관 앞 계단	2
downtown	n., adv.	시내(에), 도심	1
downward	adv., adj.	아래로, 아래쪽의	1
drenched	v., adj.	흠뻑 젖은, 흠뻑 적셨다	2
drowsing	v., adj.	꾸벅꾸벅 조는, 졸고 있는	3
echoes	n., v.	메아리(들), 울려 퍼지다	2
emphasize	v.	강조하다	2
enterprise	n.	모험적 계획, 사업, 진취성	2
excited	adj., v.	흥분한, 신이 난, 자극했다	1
exciting	adj.	흥미진진한, 신나는	1
exposed	v., adj.	드러냈다, 폭로했다, 노출된	2
exultation	n.	환희, 크게 기뻐함	3
fascinate	v.	매혹하다, 마음을 사로잡다	2
feather	n.	깃털	1
flag	n., v.	깃발, 시들해지다	1
flickering	adj., v.	깜빡이는, 흔들리는(불빛)	2
flocked	v.	떼지어 몰려들었다	2
flogging	n., v.	매질, 채찍질	3
flushed	adj., v.	얼굴이 붉어진, 상기된	2
fluttering	v., adj.	펄럭이는, 파닥거리는, 두근거리는	2
